var_uu,var_vv,var_ww,y_plus
3.307323252058001,1.08567978114664,1.5548536595602183,199.0
3.2930977338291774,1.0828573636165713,1.5460812704972946,202.0
3.2741742562469804,1.0790370309025112,1.5345299286964702,206.0
3.25530092730048,1.0751514303705831,1.5231445034096345,210.0
3.236477746989677,1.0712005620207863,1.511924994636788,214.0
3.2177047153145715,1.0671844258531213,1.5008714023779306,218.0
3.2036578516004175,1.0641294917218957,1.4926900908960925,221.0
3.184972580037781,1.0599991368729609,1.4819268525367157,225.0
3.166337457110841,1.0558035142061568,1.4713295306913274,229.0
3.1477524828195986,1.0515426237214849,1.4608981253599285,233.0
3.1292176571640526,1.0472164654189442,1.4506326365425184,237.0
3.1107329801442036,1.0428250392985352,1.4405330642390974,241.0
3.0922984517600516,1.0383683453602575,1.4305994084496652,245.0
3.0739140720115965,1.0338463836041112,1.4208316691742218,249.0
3.051004118844976,1.028102148540051,1.4088553151777148,254.0
3.032732573526839,1.023433334193701,1.3994608880587465,258.0
3.014511176844399,1.0186992520294822,1.3902323774537673,262.0
2.996339928797656,1.0138999020473947,1.3811697833627767,266.0
2.9782188293866096,1.0090352842474393,1.372273105785776,270.0
2.9556379766417495,1.002862729128617,1.361385578912321,275.0
2.9376297116610215,0.9978512587384571,1.3528622134917951,279.0
2.91967159531599,0.9927745205304286,1.3445047645852575,283.0
2.8972944714036495,0.9863368149015157,1.3342912735498829,288.0
2.8794447339372464,0.9811558876048441,1.32623856263457,292.0
2.8616362340031642,0.9759950194934256,1.3182146199027445,296.0
2.8394335993653845,0.9695721425834148,1.308225146745992,301.0
2.82171788387902,0.9644564076388162,1.3002659324270138,305.0
2.7996312298008874,0.95808994718733,1.2903573697863198,310.0
2.7820082987622414,0.953019345409551,1.2824628838801881,314.0
2.7600376252437573,0.9467093014165893,1.2726352317555527,319.0
2.7425074786528296,0.9416838328056301,1.264805474262268,323.0
2.7206527856939933,0.935430205271193,1.255058732653691,328.0
2.698862526379406,0.9292079202137142,1.2453569413318135,333.0
2.681476711151595,0.9242526587511408,1.2376278724807346,337.0
2.6598024323966567,0.9180867901521867,1.2280069916749157,342.0
2.6381925872859653,0.9119522640301907,1.2184310611557956,347.0
2.6209511034212722,0.9070672097160036,1.2108026809469232,351.0
2.5994572388702295,0.9009891000525321,1.201307660943862,356.0
2.578027807963436,0.8949423328660187,1.1918575912274998,361.0
2.5566628107008906,0.8889269081564635,1.1824524717978369,366.0
2.5353622470825945,0.8829428259238662,1.173092302654873,371.0
2.518368188411817,0.8781781267211984,1.1656365315469255,375.0
2.4971836053531686,0.8722504609471258,1.1563572729200202,380.0
2.4760634559387698,0.8663541376500113,1.1471229645798142,385.0
2.4550077401686194,0.8604891568298549,1.1379336065263075,390.0
2.4340164580427177,0.8546555184866567,1.1287891987594998,395.0
2.4130896095610646,0.8488532226204167,1.1196897412793916,400.0
2.392227194723661,0.8430822692311346,1.1106352340859822,405.0
2.3714292135305057,0.8373426583188107,1.101625677179272,410.0
2.350695665981599,0.8316343898834448,1.092661070559261,415.0
2.3300265520769416,0.8259574639250372,1.0837414142259496,420.0
2.309421871816533,0.8203118804435876,1.074866708179337,425.0
2.288881625200373,0.8146976394390961,1.0660369524194238,430.0
2.2684058122284627,0.8091147409115628,1.0572521469462097,435.0
2.2439198890725773,0.8024566347481075,1.0467697147567956,441.0
2.2235858301180143,0.7969426896698819,1.0380837999143198,446.0
2.2033162048076993,0.7914600870686146,1.0294428353585432,451.0
2.183111013141634,0.7860088269443052,1.0208468210894657,456.0
2.1629702551198164,0.7805889092969541,1.0122957571070872,461.0
2.1388863979040447,0.7741263801897174,1.0020938147066762,467.0
2.1188873938995747,0.7687754159916739,0.9936416413550361,472.0
2.098952823539354,0.7634557942705886,0.9852344182900951,477.0
2.0790826868233823,0.7581675150264617,0.9768721455118536,482.0
2.0553235751746244,0.7518629520030937,0.9668967525564064,488.0
2.035595192476,0.7466436262082746,0.958633370408903,493.0
2.0159312434216243,0.7414556428904134,0.9504149385480988,498.0
1.992419556966782,0.7352714349785646,0.9406121546935765,504.0
1.9728973619297538,0.7301524051100116,0.9324926134635106,509.0
1.9495557802957286,0.7240509413373322,0.922808498365874,515.0
1.930175339276048,0.7190008649180866,0.9147878477665461,520.0
1.907003862462839,0.7129821452845767,0.9052224014257957,526.0
1.887765175460506,0.7080010223146391,0.8973006414572061,531.0
1.8647638034681142,0.7020650468202987,0.8878538638733418,537.0
1.8456668704831285,0.6971528772996688,0.8800309945354903,542.0
1.8228356033115545,0.6912996459444979,0.8707028857085115,548.0
1.8038804243439155,0.6864564298731759,0.8629789070013983,553.0
1.7812192619931577,0.6806859426571744,0.8537694669313056,559.0
1.762405837042867,0.6759116800351602,0.8461443788549304,564.0
1.7399147795129264,0.670223936958328,0.8370536075417234,570.0
1.7175165064307039,0.6645813270483154,0.8280275646413633,576.0
1.698922155870859,0.6599136288479589,0.8205553075397656,581.0
1.6766939876094535,0.6543537630771159,0.8116479333962914,587.0
1.6545586037957662,0.6488390304730924,0.802805287665664,593.0
1.636183327626367,0.6442778966943935,0.7954858615388435,598.0
1.6142180486334974,0.6388459082295393,0.7867618845651019,604.0
1.592345554088345,0.6334590529315051,0.778102636004207,610.0
1.5705658439909116,0.6281173308002903,0.7695081158561592,616.0
1.5525351319371348,0.6237003724155987,0.7623954610481549,621.0
1.5311104969724956,0.6184413944235534,0.7539196096569929,627.0
1.5099173741895575,0.6132275495983279,0.7455084866786776,633.0
1.4889557635883215,0.608058837939922,0.7371620921132093,639.0
1.471664604337202,0.6037860549492378,0.7302562086240216,644.0
1.4511274327357517,0.5987000874300012,0.722028482815439,650.0
1.4308217733160025,0.5936592530775844,0.7138654854197032,656.0
1.410747626077955,0.5886635518919873,0.7057672164368145,662.0
1.3909049910216087,0.5837129838732098,0.6977336758667724,668.0
1.371293868146964,0.5788075490212521,0.6897648637095772,674.0
1.3519142574540208,0.573947247336114,0.6818607799652289,680.0
1.3359414314598121,0.5699314726564861,0.6753234888269742,685.0
1.3169862597666548,0.5651539151105175,0.6675380738395118,691.0
1.2982626002551987,0.5604214907313685,0.6598173872648962,697.0
1.279770452925444,0.5557341995190391,0.6521614291031275,703.0
1.261509817777391,0.5510920414735295,0.6445701993542055,709.0
1.2434806948110393,0.5464950165948395,0.6370436980181304,715.0
1.2256830840263888,0.5419431248829693,0.6295819250949021,721.0
1.2081169854234397,0.5374363663379187,0.6221848805845207,727.0
1.1907823990021922,0.5329747409596878,0.614852564486986,733.0
1.1736793247626462,0.5285582487482765,0.6075849768022983,739.0
1.1568077627048017,0.524186889703685,0.6003821175304573,745.0
1.1401677128286583,0.5198606638259131,0.5932439866714632,751.0
1.1237591751342164,0.5155795711149609,0.586170584225316,757.0
1.1075821496214762,0.5113436115708283,0.5791619101920154,763.0
1.091636636290437,0.5071527851935156,0.5722179645715619,769.0
1.0759226351410995,0.5030070919830224,0.5653387473639552,775.0
1.0604401461734632,0.49890653193934886,0.5585242585691952,781.0
1.0451891693875286,0.4948511050624951,0.5517744981872822,787.0
1.0276889688113662,0.49017681701422944,0.5439815872635094,794.0
1.012939601752451,0.486219178665485,0.5373720717760979,800.0
0.9984217468752375,0.48230667348356004,0.5308272847015331,806.0
0.9841354041797253,0.47843930146845487,0.5243472260398151,812.0
0.9700805736659144,0.4746170626201695,0.517931895790944,818.0
0.956257255333805,0.47083995693870373,0.5115812939549198,824.0
0.942665449183397,0.46710798442405765,0.5052954205317424,830.0
0.9293051552146906,0.4634211450762312,0.4990742755214118,836.0
0.9161763734276853,0.45977943889522443,0.4929178589239279,842.0
0.901152067016941,0.45558782499211364,0.4858171824153228,849.0
0.8885248949569556,0.4520439073392162,0.4798010107123405,855.0
0.8761292350786716,0.4485451228531385,0.4738495674222052,861.0
0.863965087382089,0.4450914715338804,0.4679628525449165,867.0
0.8520324518672079,0.44168295338144203,0.4621408660804747,873.0
0.8403313285340281,0.4383195683958233,0.4563836080288798,879.0
0.8269726236527466,0.4344526625539985,0.44974861649047826,886.0
0.8157731100465866,0.43118706609648916,0.4441316033333848,892.0
0.804805108622128,0.42796660280579946,0.43857931858913823,898.0
0.7940686193793709,0.4247912726819294,0.43309176225773843,904.0
0.7835636423183151,0.421661075724879,0.42766893433918546,910.0
0.7716004414211783,0.4180662225830506,0.4214241112893329,917.0
0.7615970740871423,0.41503381415410956,0.41614152826528145,923.0
0.7518252189348076,0.41204653889198817,0.41092367365407684,929.0
0.7422848759641745,0.40910439679668653,0.40577054745571906,935.0
0.7329760451752427,0.4062073878682045,0.40068214967020815,941.0
0.7224083482622504,0.4028845874263726,0.3948274951089046,948.0
0.7136011272003385,0.40008536702599984,0.3898793422178951,954.0
0.7050254183201277,0.39733127979244676,0.3849959177397324,960.0
0.6966812216216186,0.3946223257257134,0.3801772216744166,966.0
0.6872389311474527,0.39151892262258825,0.37463721912000736,973.0
0.6793963441759632,0.38890775708396413,0.369958767949193,979.0
0.6717852693861751,0.3863417247121599,0.3653450451912256,985.0
0.6644057067780886,0.38382082550717517,0.360796050846105,991.0
0.6572576563517033,0.3813450594690101,0.35631178491383114,997.0
