y_plus,uu_yhat,vv_yhat,ww_yhat,uu_y,vv_y,ww_y
87.5,1.1596522441844248,1.0369099769067087,1.0634377789088658,1.7736014647245943,0.6089848947739811,0.8555939322691155
90.1,1.1328910850436162,1.010307729117737,1.0368011858386468,1.7211469676192874,0.6026785698476615,0.8346867984029986
92.8,1.1007840717377737,0.9761383739056111,1.003077554356615,1.667739451946809,0.5960204232573324,0.8133880490118526
95.5,1.0740119882609616,0.9495435744195624,0.976444437319476,1.6154164825554478,0.5892509442502777,0.7925095877423539
98.2,1.0471012978295862,0.9230432680916693,0.9498554340787443,1.5641780594452035,0.5823701328264973,0.7720514145945022
101.0,1.0190415338464451,0.8973263233706025,0.923632142782952,1.5121874596716989,0.575116882624499,0.75127945705526
104.0,0.9921371652700649,0.8708217072973579,0.897041127432577,1.457777560120526,0.5672126772752367,0.7295253666799952
106.0,0.9645649265405235,0.8447724002067316,0.8706626732527448,1.4222481526564499,0.5618668473601417,0.7153109032210717
109.0,0.9375530009836599,0.8183411091846976,0.8441058898316427,1.370069829815394,0.5537335629641189,0.6944216032195664
112.0,0.9104801763140598,0.7919513352270431,0.8175684884588971,1.3192304530004086,0.5454628311400397,0.6740511774423166
115.0,0.8833315342531122,0.7656132485637208,0.7910552171831667,1.2699090056270104,0.537054651887904,0.6541996258893226
118.0,0.8561181185881503,0.7393193202325717,0.7645625611792779,1.2222844711107173,0.528509025207712,0.6348669485605842
121.0,0.8325659362840374,0.7217409615974961,0.7456931021184663,1.1763568494515293,0.5198259510994637,0.6160531454561013
123.0,0.8042989515077182,0.696165288294602,0.7195357601976797,1.1466811643771289,0.5139608753450446,0.6037988735110328
126.0,0.7802936559541617,0.6788958338302703,0.700810510215568,1.103581730813116,0.5050487221900356,0.5858498607803097
129.0,0.7510580614538305,0.6539804941039128,0.6749614444422568,1.0621792101062082,0.49599912160697024,0.5684197222738421
132.0,0.7268977582265431,0.6368167128659932,0.6562855289074636,1.0224736022564054,0.48681207359584844,0.5515084579916301
135.0,0.699404607239319,0.6174404230044755,0.6351549697562053,0.9844649072637076,0.4774875781566702,0.5351160679336737
138.0,0.6735156506859201,0.6003339667186222,0.6161503825954574,0.9481531251281148,0.46802563528943575,0.5192425520999733
